Account Factors::Profit Center,Promo ID,Pricing::Segment,Pricing::Engine,Promotion::SKU,Promotion::Start Date Promo,Promotion::End Date Promo,Pricing::Street,Promotion::Promo_Value,Promotion::Promo Type,Promotion::Promo_Net Price Point,Exp_Revenue Est,Exp_Billing Profit,Exp_Billing Profit Supply,Exp_Promo,Exp_Sales,Exp_Net Billing Profit,Account,Sell Through Estimate Adj,Sell Through Estimate POS,Sell Through Estimate Inv,Final Quantity,Sell Through Estimate,SOP_Period,SOP_Half,SOP_Quarter,Usage ID,Account Factors::SAP Account,Promotion::LevelType
1010,44269,zzz,123,TP1,7/1/2018,7/31/2018,79.99,37,1,42.99,3839.094,1131.275594,4448.960798,0,2455.547724,3124.688668,4,60,,0,0,60,204,H1,Q2,122854,4,4
1010,44271,zzz,123,TP1,7/1/2018,7/31/2018,79.99,30,1,49.99,8701.9464,2564.224681,10084.31114,2850,3975.648696,5822.887126,2,136,49,95,95,136,204,H1,Q2,122855,2,2
1010,44269,zzz,123,TP1,7/1/2018,7/31/2018,79.99,37,1,42.99,0,0,0,814,0,-814,2,,114,22,22,109,204,H1,Q2,122856,2,2
1010,44270,zzz,123,TP1,7/1/2018,7/31/2018,79.99,35,1,44.99,12796.98,3770.918648,14829.86933,7840,8185.15908,2575.628894,1,200,224,,224,200,204,H1,Q2,122857,1,1
1010,44268,zzz,123,TP1,7/1/2018,7/31/2018,79.99,44,1,35.99,20027.2737,5901.487685,23208.74549,0,12809.77396,16300.45922,1,313,,0,0,313,204,H1,Q2,122858,1,1
1010,38673,zzz,123,TP1,4/1/2018,4/30/2018,79.99,35,1,44.99,1599.6225,471.364831,1853.733666,2625,1023.144885,-1323.046388,1,25,75,,75,25,201,H1,Q1,124004,1,1
1010,38674,zzz,123,TP1,4/1/2018,4/30/2018,79.99,44,1,35.99,6398.49,1885.459324,7414.934663,7304,4092.57954,-2096.185553,1,100,166,166,166,100,201,H1,Q1,124005,1,1
1010,39136,zzz,123,TP1,5/1/2018,5/31/2018,79.99,35,1,44.99,1599.6225,471.364831,1853.733666,1855,1023.144885,-553.0463883,1,25,,53,53,25,202,H1,Q1,124038,1,1
1010,39136,zzz,123,TP1,5/1/2018,5/31/2018,79.99,35,1,44.99,22394.715,6599.107635,25952.27132,7000,14324.02839,11227.35056,1,350,,200,200,100,202,H1,Q1,124039,1,1
1010,38046,zzz,123,TP1,3/1/2018,3/31/2018,79.99,37,1,42.99,4606.9128,1357.530713,5338.752957,2738,2946.657269,1011.626402,4,72,,74,74,,212,H2,Q4,124107,4,4
1010,38045,zzz,123,TP1,3/1/2018,3/31/2018,79.99,30,1,49.99,0,0,0,0,0,0,4,0,,,0,0,212,H2,Q4,124108,4,4
1010,38669,zzz,123,TP1,4/1/2018,4/30/2018,79.99,30,1,49.99,2559.396,754.1837297,2965.973865,390,1637.031816,1693.125779,4,40,,13,13,40,201,H1,Q1,124109,4,4
1010,39132,zzz,123,TP1,5/1/2018,5/31/2018,79.99,30,1,49.99,2559.396,754.1837297,2965.973865,870,1637.031816,1213.125779,4,40,,29,29,40,202,H1,Q1,124110,4,4
1010,42187,zzz,123,TP1,6/1/2018,6/30/2018,79.99,37,1,42.99,2431.4262,716.4745432,2817.675172,2257,1555.180225,-278.0305101,4,38,,61,61,38,203,H1,Q1,124111,4,4
1010,46457,zzz,123,TP1,8/1/2018,8/31/2018,79.99,30,1,49.99,3263.2299,961.5842553,3781.616678,4110,1490.868261,-857.6673276,3,51,,137,137,51,205,H1,Q2,124536,3,3
1010,46455,zzz,123,TP1,8/1/2018,8/31/2018,79.99,37,1,42.99,7614.2031,2243.696596,8823.772249,1554,3478.692609,6034.776236,3,119,,42,42,119,205,H1,Q2,124537,3,3
1010,46457,zzz,123,TP1,8/1/2018,8/31/2018,79.99,30,1,49.99,1663.6074,490.2194243,1927.883012,60,1064.07068,1294.031756,4,26,,2,2,26,205,H1,Q2,124538,4,4
1010,46455,zzz,123,TP1,8/1/2018,8/31/2018,79.99,37,1,42.99,0,0,0,3922,0,-3922,4,,,106,106,60,205,H1,Q2,124539,4,4
1010,46457,zzz,123,TP1,8/1/2018,8/31/2018,79.99,30,1,49.99,8701.9464,2564.224681,10084.31114,8190,3975.648696,482.8871263,2,136,111,273,273,136,205,H1,Q2,124540,2,2
1010,46455,zzz,123,TP1,8/1/2018,8/31/2018,79.99,37,1,42.99,6142.5504,1810.040951,7118.337276,407,2806.340256,5715.037972,2,96,,11,11,96,205,H1,Q2,124541,2,2
1010,46456,zzz,123,TP1,8/1/2018,8/31/2018,79.99,35,1,44.99,4990.8222,1470.658273,5783.649037,0,3192.212041,4062.095269,1,78,,0,0,78,205,H1,Q2,124542,1,1
1010,46454,zzz,123,TP1,8/1/2018,8/31/2018,79.99,44,1,35.99,20027.2737,5901.487685,23208.74549,0,12809.77396,16300.45922,1,313,,0,0,313,205,H1,Q2,124543,1,1
1010,42189,zzz,123,TP1,6/1/2018,6/30/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,203,H1,Q1,125658,2,2
1010,42189,zzz,123,TP1,6/1/2018,6/30/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,203,H1,Q1,125659,2,2
1010,42189,zzz,123,TP1,6/1/2018,6/30/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,203,H1,Q1,125660,2,2
1010,44271,zzz,123,TP1,7/1/2018,7/31/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,204,H1,Q2,125803,2,2
1010,44271,zzz,123,TP1,7/1/2018,7/31/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,204,H1,Q2,125804,2,2
1010,46457,zzz,123,TP1,8/1/2018,8/31/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,205,H1,Q2,125985,2,2
1010,46457,zzz,123,TP1,8/1/2018,8/31/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,205,H1,Q2,125986,2,2
1010,46906,zzz,123,TP1,9/1/2018,9/30/2018,79.99,30,1,49.99,3263.2299,961.5842553,3781.616678,90,1490.868261,3162.332672,3,51,,3,3,51,206,H1,Q2,126418,3,3
1010,46904,zzz,123,TP1,9/1/2018,9/30/2018,79.99,37,1,42.99,7614.2031,2243.696596,8823.772249,0,3478.692609,7588.776236,3,119,,0,0,119,206,H1,Q2,126419,3,3
1010,46906,zzz,123,TP1,9/1/2018,9/30/2018,79.99,30,1,49.99,0,0,0,450,0,-450,4,,,15,15,26,206,H1,Q2,126420,4,4
1010,46904,zzz,123,TP1,9/1/2018,9/30/2018,79.99,37,1,42.99,3839.094,1131.275594,4448.960798,0,2455.547724,3124.688668,4,60,,0,0,60,206,H1,Q2,126421,4,4
1010,46906,zzz,123,TP1,9/1/2018,9/30/2018,79.99,30,1,49.99,8701.9464,2564.224681,10084.31114,2700,3975.648696,5972.887126,2,136,107,90,90,136,206,H1,Q2,126422,2,2
1010,46904,zzz,123,TP1,9/1/2018,9/30/2018,79.99,37,1,42.99,6142.5504,1810.040951,7118.337276,370,2806.340256,5752.037972,2,96,,10,10,96,206,H1,Q2,126423,2,2
1010,46905,zzz,123,TP1,9/1/2018,9/30/2018,79.99,35,1,44.99,33080.1933,9747.824706,38335.21221,0,21158.63622,26924.40069,1,517,,0,0,517,206,H1,Q2,126424,1,1
1010,46903,zzz,123,TP1,9/1/2018,9/30/2018,79.99,44,1,35.99,77165.7894,22738.63945,89424.11203,0,49356.50925,62806.24223,1,1206,,0,0,1206,206,H1,Q2,126425,1,1
1010,42186,zzz,123,TP1,6/1/2018,6/30/2018,79.99,44,1,35.99,22394.715,6599.107635,25952.27132,23760,14324.02839,-5532.649436,1,350,535,540,540,350,203,H1,Q1,127517,1,1
1010,42188,zzz,123,TP1,6/1/2018,6/30/2018,79.99,35,1,44.99,6398.49,1885.459324,7414.934663,5600,4092.57954,-392.185553,1,100,153,160,160,100,203,H1,Q1,127518,1,1
1010,48332,zzz,123,TP1,10/1/2018,10/31/2018,79.99,30,1,49.99,1151.7282,339.3826783,1334.688239,660,526.188798,487.8821197,3,18,,22,22,18,207,H2,Q3,127908,3,3
1010,48333,zzz,123,TP1,10/1/2018,10/31/2018,79.99,37,1,42.99,2687.3658,791.8929161,3114.272558,0,1227.773862,2678.391613,3,42,,0,0,42,207,H2,Q3,127909,3,3
1010,48332,zzz,123,TP1,10/1/2018,10/31/2018,79.99,30,1,49.99,2047.5168,603.3469837,2372.779092,750,1309.625453,916.500623,4,32,,25,25,26,207,H2,Q3,127910,4,4
1010,48333,zzz,123,TP1,10/1/2018,10/31/2018,79.99,37,1,42.99,3839.094,1131.275594,4448.960798,0,2455.547724,3124.688668,4,60,,0,0,60,207,H2,Q3,127911,4,4
1010,48334,zzz,123,TP1,10/1/2018,10/31/2018,79.99,23,1,56.99,0,0,0,736,0,-736,2,,30,32,32,14,207,H2,Q3,127912,2,2
1010,48332,zzz,123,TP1,10/1/2018,10/31/2018,79.99,30,1,49.99,8701.9464,2564.224681,10084.31114,3330,3975.648696,5342.887126,2,136,120,111,111,136,207,H2,Q3,127913,2,2
1010,48333,zzz,123,TP1,10/1/2018,10/31/2018,79.99,37,1,42.99,6142.5504,1810.040951,7118.337276,0,2806.340256,6122.037972,2,96,,0,0,96,207,H2,Q3,127914,2,2
1010,48335,zzz,123,TP1,10/1/2018,10/31/2018,79.99,35,1,44.99,6078.5655,1791.186358,7044.18793,0,3887.950563,4947.423725,1,95,,0,0,95,207,H2,Q3,127915,1,1
1010,48336,zzz,123,TP1,10/1/2018,10/31/2018,79.99,44,1,35.99,24378.2469,7183.600025,28250.90107,0,15592.72805,19841.77304,1,381,,0,0,381,207,H2,Q3,127916,1,1
1010,46905,zzz,123,TP1,9/1/2018,9/30/2018,79.99,35,1,44.99,12796.98,3770.918648,14829.86933,10675,8185.15908,-259.371106,1,200,305,,305,200,206,H1,Q2,129003,1,1
1010,46454,zzz,123,TP1,8/1/2018,8/31/2018,79.99,44,1,35.99,14396.6025,4242.283479,16683.60299,16808,9208.303965,-5090.417494,1,225,382,,382,225,205,H1,Q2,129038,1,1
1010,46454,zzz,123,TP1,8/1/2018,8/31/2018,79.99,44,1,35.99,14396.6025,4242.283479,16683.60299,16764,9208.303965,-5046.417494,1,225,381,,381,225,205,H1,Q2,129043,1,1
1010,46454,zzz,123,TP1,8/1/2018,8/31/2018,79.99,44,1,35.99,14396.6025,4242.283479,16683.60299,24200,9208.303965,-12482.41749,1,225,550,,550,225,205,H1,Q2,129053,1,1
1010,46906,zzz,123,TP1,9/1/2018,9/30/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,206,H1,Q2,129172,2,2
1010,46906,zzz,123,TP1,9/1/2018,9/30/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,206,H1,Q2,129173,2,2
1010,53068,zzz,123,TP1,11/1/2018,11/30/2018,79.99,30,1,49.99,3263.2299,961.5842553,3781.616678,1110,1490.868261,2142.332672,3,51,,37,37,51,208,H2,Q3,130239,3,3
1010,53069,zzz,123,TP1,11/1/2018,11/30/2018,79.99,37,1,42.99,7614.2031,2243.696596,8823.772249,1776,3478.692609,5812.776236,3,119,,48,48,119,208,H2,Q3,130240,3,3
1010,53068,zzz,123,TP1,11/1/2018,11/30/2018,79.99,30,1,49.99,3647.1393,1074.711815,4226.512758,0,2332.770338,2968.454235,4,57,,0,0,57,208,H2,Q3,130241,4,4
1010,53069,zzz,123,TP1,11/1/2018,11/30/2018,79.99,37,1,42.99,8382.0219,2469.951715,9713.564408,4958,5361.279197,1864.236926,4,131,,134,134,131,208,H2,Q3,130242,4,4
1010,53068,zzz,123,TP1,11/1/2018,11/30/2018,79.99,30,1,49.99,8701.9464,2564.224681,10084.31114,1860,3975.648696,6812.887126,2,136,26,62,62,136,208,H2,Q3,130243,2,2
1010,53069,zzz,123,TP1,11/1/2018,11/30/2018,79.99,37,1,42.99,1791.5772,527.9286108,2076.181706,0,818.515908,1785.594408,2,28,,0,0,28,208,H2,Q3,130244,2,2
1010,53070,zzz,123,TP1,11/1/2018,11/30/2018,79.99,23,1,56.99,0,0,0,1564,0,-1564,2,0,247,68,68,96,208,H2,Q3,130245,2,2
1010,53071,zzz,123,TP1,11/1/2018,11/30/2018,79.99,35,1,44.99,10813.4481,3186.426258,12531.23958,0,6916.459423,8801.206415,1,169,,0,0,169,208,H2,Q3,130246,1,1
1010,53072,zzz,123,TP1,11/1/2018,11/30/2018,79.99,44,1,35.99,25146.0657,7409.855144,29140.69322,0,16083.83759,20466.71078,1,393,,0,0,393,208,H2,Q3,130247,1,1
1010,48332,zzz,123,TP1,10/1/2018,10/31/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,207,H2,Q3,130911,2,2
1010,48332,zzz,123,TP1,10/1/2018,10/31/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,207,H2,Q3,130912,2,2
1010,53068,zzz,123,TP1,11/1/2018,11/30/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,208,H2,Q3,131070,2,2
1010,53068,zzz,123,TP1,11/1/2018,11/30/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,208,H2,Q3,131125,2,2
1010,53068,zzz,123,TP1,11/1/2018,11/30/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,208,H2,Q3,131126,2,2
1010,46905,zzz,123,TP1,9/1/2018,9/30/2018,79.99,35,1,44.99,15996.225,4713.64831,18537.33666,1610,10231.44885,11409.53612,1,250,46,,46,250,206,H1,Q2,131331,1,1
1010,48336,zzz,123,TP1,10/1/2018,10/31/2018,79.99,44,1,35.99,31992.45,9427.296621,37074.67331,18656,20462.8977,7383.072235,1,500,424,,424,500,207,H2,Q3,131363,1,1
1010,48336,zzz,123,TP1,10/1/2018,10/31/2018,79.99,44,1,35.99,31992.45,9427.296621,37074.67331,22000,20462.8977,4039.072235,1,500,500,,500,500,207,H2,Q3,131392,1,1
1010,48336,zzz,123,TP1,10/1/2018,10/31/2018,79.99,44,1,35.99,6398.49,1885.459324,7414.934663,3476,4092.57954,1731.814447,1,100,79,,79,100,207,H2,Q3,131393,1,1
1010,53072,zzz,123,TP1,11/1/2018,11/30/2018,79.99,44,1,35.99,31992.45,9427.296621,37074.67331,132,20462.8977,25907.07223,1,500,,3,3,500,208,H2,Q3,131436,1,1
1010,55301,zzz,123,TP1,12/1/2018,12/31/2018,79.99,30,1,49.99,2559.396,754.1837297,2965.973865,1800,1169.30844,750.8491548,3,40,,60,60,40,209,H2,Q3,131824,3,3
1010,55302,zzz,123,TP1,12/1/2018,12/31/2018,79.99,37,1,42.99,0,0,0,1554,0,-1554,3,0,160,42,42,42,209,H2,Q3,131825,3,3
1010,55301,zzz,123,TP1,12/1/2018,12/31/2018,79.99,30,1,49.99,8957.886,2639.643054,10380.90853,3780,5729.611356,3510.940226,4,140,,126,126,140,209,H2,Q3,131826,4,4
1010,55302,zzz,123,TP1,12/1/2018,12/31/2018,79.99,37,1,42.99,0,0,0,0,0,0,4,0,,,0,0,209,H2,Q3,131827,4,4
1010,55303,zzz,123,TP1,12/1/2018,12/31/2018,79.99,23,1,56.99,895.7886,263.9643054,1038.090853,0,409.257954,892.7972042,2,14,,0,0,14,209,H2,Q3,131828,2,2
1010,55301,zzz,123,TP1,12/1/2018,12/31/2018,79.99,30,1,49.99,8701.9464,2564.224681,10084.31114,10830,3975.648696,-2157.112874,2,136,370,361,361,136,209,H2,Q3,131829,2,2
1010,55302,zzz,123,TP1,12/1/2018,12/31/2018,79.99,37,1,42.99,6142.5504,1810.040951,7118.337276,0,2806.340256,6122.037972,2,96,,0,0,96,209,H2,Q3,131830,2,2
1010,55304,zzz,123,TP1,12/1/2018,12/31/2018,79.99,35,1,44.99,7358.2635,2168.278223,8527.174862,0,4706.466471,5988.986614,1,115,,0,0,115,209,H2,Q3,131831,1,1
1010,55305,zzz,123,TP1,12/1/2018,12/31/2018,79.99,44,1,35.99,28729.2201,8465.712365,33293.05664,0,18375.68213,23383.08687,1,449,,0,0,449,209,H2,Q3,131832,1,1
1010,46906,zzz,123,TP1,9/1/2018,9/30/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,206,H1,Q2,133067,2,2
1010,55301,zzz,123,TP1,12/1/2018,12/31/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,209,H2,Q3,134625,2,2
1010,55301,zzz,123,TP1,12/1/2018,12/31/2018,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,209,H2,Q3,134626,2,2
1010,57860,zzz,123,TP1,1/1/2019,1/31/2019,79.99,30,1,49.99,1343.6829,395.9464581,1557.136279,0,613.886931,1339.195806,3,21,,0,0,13,210,H2,Q1,134928,3,3
1010,57861,zzz,123,TP1,1/1/2019,1/31/2019,79.99,37,1,42.99,3071.2752,905.0204756,3559.168638,1776,1403.170128,1285.018986,3,48,,,48,31,210,H2,Q1,134929,3,3
1010,57860,zzz,123,TP1,1/1/2019,1/31/2019,79.99,30,1,49.99,1919.547,565.6377972,2224.480399,1080,1227.773862,482.3443341,4,30,,36,36,18,210,H2,Q1,134930,4,4
1010,57861,zzz,123,TP1,1/1/2019,1/31/2019,79.99,37,1,42.99,2687.3658,791.8929161,3114.272558,0,1718.883407,2187.282068,4,42,,0,0,42,210,H2,Q1,134931,4,4
1010,57862,zzz,123,TP1,1/1/2019,1/31/2019,79.99,23,1,56.99,895.7886,263.9643054,1038.090853,0,409.257954,892.7972042,2,14,,0,0,14,210,H2,Q1,134932,2,2
1010,57860,zzz,123,TP1,1/1/2019,1/31/2019,79.99,30,1,49.99,8701.9464,2564.224681,10084.31114,2220,3975.648696,6452.887126,2,136,27,74,74,136,210,H2,Q1,134933,2,2
1010,57861,zzz,123,TP1,1/1/2019,1/31/2019,79.99,37,1,42.99,0,0,0,3515,0,-3515,2,0,95,,95,96,210,H2,Q1,134934,2,2
1010,57863,zzz,123,TP1,1/1/2019,1/31/2019,79.99,35,1,44.99,0,0,0,14735,0,-14735,1,0,421,,421,115,210,H2,Q1,134935,1,1
1010,57864,zzz,123,TP1,1/1/2019,1/31/2019,79.99,44,1,35.99,17211.9381,5071.885582,19946.17424,0,11009.03896,14009.02086,1,269,,0,0,269,210,H2,Q1,134936,1,1
1010,55304,zzz,123,TP1,12/1/2018,12/31/2018,79.99,35,1,44.99,19195.47,5656.377972,22244.80399,0,12277.73862,15623.44334,1,300,,0,0,300,209,H2,Q3,135840,1,1
1010,55304,zzz,123,TP1,12/1/2018,12/31/2018,79.99,35,1,44.99,19195.47,5656.377972,22244.80399,0,12277.73862,15623.44334,1,300,,0,0,300,209,H2,Q3,135867,1,1
1010,57860,zzz,123,TP1,1/1/2019,1/31/2019,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,210,H2,Q1,135943,2,2
1010,59409,zzz,123,TP1,2/1/2019,2/28/2019,79.99,30,1,49.99,831.8037,245.1097121,963.9415062,1890,380.025243,-1060.974025,3,13,15,63,63,13,211,H2,Q4,136353,3,3
1010,59407,zzz,123,TP1,2/1/2019,2/28/2019,79.99,37,1,42.99,3263.2299,961.5842553,3781.616678,0,1490.868261,3252.332672,3,51,50,0,0,51,211,H2,Q4,136354,3,3
1010,59409,zzz,123,TP1,2/1/2019,2/28/2019,79.99,30,1,49.99,0,0,0,720,0,-720,4,0,,24,24,18,211,H2,Q4,136355,4,4
1010,59407,zzz,123,TP1,2/1/2019,2/28/2019,79.99,37,1,42.99,2687.3658,791.8929161,3114.272558,0,1718.883407,2187.282068,4,42,,0,0,42,211,H2,Q4,136356,4,4
1010,59409,zzz,123,TP1,2/1/2019,2/28/2019,79.99,30,1,49.99,0,0,0,2250,0,-2250,2,0,49,75,75,60,211,H2,Q4,136357,2,2
1010,59407,zzz,123,TP1,2/1/2019,2/28/2019,79.99,37,1,42.99,0,0,0,1036,0,-1036,2,0,85,28,28,28,211,H2,Q4,136358,2,2
1010,59410,zzz,123,TP1,2/1/2019,2/28/2019,79.99,23,1,56.99,6142.5504,1810.040951,7118.337276,0,2806.340256,6122.037972,2,96,,0,0,96,211,H2,Q4,136359,2,2
1010,59408,zzz,123,TP1,2/1/2019,2/28/2019,79.99,35,1,44.99,9661.7199,2847.043579,11196.55134,0,6179.795105,7863.799815,1,151,,0,0,151,211,H2,Q4,136360,1,1
1010,59406,zzz,123,TP1,2/1/2019,2/28/2019,79.99,44,1,35.99,38518.9098,11350.46513,44637.90667,0,24637.32883,31351.04297,1,602,,0,0,602,211,H2,Q4,136361,1,1
1010,55301,zzz,123,TP1,12/1/2018,12/31/2018,79.99,30,1,49.99,0,0,0,0,0,0,3,,,,,,209,H2,Q3,137260,3,3
1010,57860,zzz,123,TP1,1/1/2019,1/31/2019,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,210,H2,Q1,137448,2,2
1010,57860,zzz,123,TP1,1/1/2019,1/31/2019,79.99,30,1,49.99,0,0,0,0,0,0,2,,,,,,210,H2,Q1,137449,2,2
1010,59406,zzz,123,TP1,2/1/2019,2/28/2019,79.99,44,1,35.99,11197.3575,3299.553817,12976.13566,10912,7162.014195,-1798.324718,1,175,245,248,248,175,211,H2,Q4,,1,1
1010,59408,zzz,123,TP1,2/1/2019,2/28/2019,79.99,35,1,44.99,11197.3575,3299.553817,12976.13566,6580,7162.014195,2533.675282,1,175,187,188,188,175,211,H2,Q4,,1,1
1010,60320,zzz,123,TP1,3/1/2019,3/31/2019,79.99,22,1,57.99,831.8037,245.1097121,963.9415062,770,380.025243,59.02597531,3,13,14,35,35,13,212,H2,Q4,137961,3,3
1010,60321,zzz,123,TP1,3/1/2019,3/31/2019,79.99,29,1,50.99,3263.2299,961.5842553,3781.616678,0,1490.868261,3252.332672,3,51,,0,0,51,212,H2,Q4,137962,3,3
1010,60320,zzz,123,TP1,3/1/2019,3/31/2019,79.99,22,1,57.99,2303.4564,678.7653567,2669.376479,0,1473.328634,1874.813201,4,36,,0,0,36,212,H2,Q4,137963,4,4
1010,60321,zzz,123,TP1,3/1/2019,3/31/2019,79.99,29,1,50.99,5374.7316,1583.785832,6228.545117,986,3437.766814,3388.564135,4,84,,34,34,84,212,H2,Q4,137964,4,4
1010,60320,zzz,123,TP1,3/1/2019,3/31/2019,79.99,22,1,57.99,895.7886,263.9643054,1038.090853,5544,409.257954,-4651.202796,2,14,218,252,252,14,212,H2,Q4,137965,2,2
1010,60321,zzz,123,TP1,3/1/2019,3/31/2019,79.99,29,1,50.99,0,0,0,203,0,-203,2,0,,7,7,28,212,H2,Q4,137966,2,2
1010,60322,zzz,123,TP1,3/1/2019,3/31/2019,79.99,13,1,66.99,6142.5504,1810.040951,7118.337276,0,2806.340256,6122.037972,2,96,,0,0,96,212,H2,Q4,137967,2,2
1010,60323,zzz,123,TP1,3/1/2019,3/31/2019,79.99,35,1,44.99,6078.5655,1791.186358,7044.18793,0,3887.950563,4947.423725,1,95,,0,0,95,212,H2,Q4,137968,1,1
1010,60324,zzz,123,TP1,3/1/2019,9/20/2021,79.99,36,1,43.99,24378.2469,7183.600025,28250.90107,0,15592.72805,19841.77304,1,381,,0,0,381,212,H2,Q4,137969,1,1
1010,61443,zzz,123,TP1,11/1/2018,11/30/2018,79.99,21,1,58.99,0,0,0,0,0,0,2,,,,,,208,H2,Q3,138948,2,2
1010,61444,zzz,123,TP1,12/1/2018,12/31/2018,79.99,21,1,58.99,0,0,0,0,0,0,2,,,,,,209,H2,Q3,138949,2,2
1010,61446,zzz,123,TP1,2/1/2019,2/28/2019,79.99,21,1,58.99,0,0,0,0,0,0,2,,,,,,211,H2,Q4,138951,2,2
1010,61447,zzz,123,TP1,1/1/2019,1/31/2019,79.99,21,1,58.99,0,0,0,0,0,0,2,,,,,,210,H2,Q1,138952,2,2
1010,55301,zzz,123,TP1,12/1/2018,12/31/2018,79.99,30,1,49.99,0,0,0,5790,0,-5790,1,,191,193,193,0,209,H2,Q3,139136,1,1
1010,53068,zzz,123,TP1,11/1/2018,11/30/2018,79.99,30,1,49.99,0,0,0,5400,0,-5400,1,,140,180,180,0,208,H2,Q3,139137,1,1
1010,55301,zzz,123,TP1,12/1/2018,12/31/2018,79.99,30,1,49.99,0,0,0,8190,0,-8190,1,,272,273,273,0,209,H2,Q3,140497,1,1
1010,60323,zzz,123,TP1,3/1/2019,3/31/2019,79.99,35,1,44.99,7998.1125,2356.824155,9268.668329,0,5115.724425,6509.768059,1,125,0,,0,125,212,H2,Q4,,1,1
1010,57864,zzz,123,TP1,1/1/2019,1/31/2019,79.99,44,1,35.99,0,0,0,16676,0,-16676,1,0,379,,379,0,210,H2,Q1,140602,1,1
1010,63857,zzz,123,TP1,4/1/2019,4/30/2019,79.99,22,1,57.99,1279.698,377.0918648,1482.986933,528,584.65422,747.4245774,3,20,13,24,24,20,201,H1,Q1,141034,3,3
1010,63855,zzz,123,TP1,4/1/2019,4/30/2019,79.99,29,1,50.99,2879.3205,848.4566959,3336.720598,0,1315.471995,2869.705299,3,45,54,0,0,45,201,H1,Q1,141035,3,3
1010,63857,zzz,123,TP1,4/1/2019,4/30/2019,79.99,22,1,57.99,0,0,0,374,0,-374,4,0,,17,17,0,201,H1,Q1,141036,4,4
1010,63855,zzz,123,TP1,4/1/2019,4/30/2019,79.99,29,1,50.99,0,0,0,0,0,0,4,0,,,0,0,201,H1,Q1,141037,4,4
1010,63857,zzz,123,TP1,4/1/2019,4/30/2019,79.99,22,1,57.99,895.7886,263.9643054,1038.090853,2926,409.257954,-2033.202796,2,14,160,133,133,14,201,H1,Q1,141038,2,2
1010,63855,zzz,123,TP1,4/1/2019,4/30/2019,79.99,29,1,50.99,1791.5772,527.9286108,2076.181706,0,818.515908,1785.594408,2,28,,0,0,28,201,H1,Q1,141039,2,2
1010,63858,zzz,123,TP1,4/1/2019,4/30/2019,79.99,13,1,66.99,6142.5504,1810.040951,7118.337276,0,2806.340256,6122.037972,2,96,,0,0,96,201,H1,Q1,141040,2,2
1010,63856,zzz,123,TP1,4/1/2019,4/30/2019,79.99,27,1,52.99,0,0,0,3591,0,-3591,1,,,133,133,150,201,H1,Q1,141041,1,1
1010,63854,zzz,123,TP1,4/1/2019,4/30/2019,79.99,36,1,43.99,22330.7301,6580.253041,25878.12197,0,14283.10259,18175.27242,1,349,,0,0,349,201,H1,Q1,141042,1,1
1010,63862,zzz,123,TP1,5/1/2019,5/31/2019,79.99,22,1,57.99,1279.698,377.0918648,1482.986933,1254,584.65422,21.4245774,3,20,20,57,57,20,202,H1,Q1,141503,3,3
1010,63860,zzz,123,TP1,5/1/2019,5/31/2019,79.99,29,1,50.99,2879.3205,848.4566959,3336.720598,2436,1315.471995,433.7052991,3,45,78,84,84,45,202,H1,Q1,141504,3,3
1010,63862,zzz,123,TP1,5/1/2019,5/31/2019,79.99,22,1,57.99,0,0,0,0,0,0,4,0,,,0,0,202,H1,Q1,141505,4,4
1010,63860,zzz,123,TP1,5/1/2019,5/31/2019,79.99,29,1,50.99,0,0,0,0,0,0,4,0,,,0,0,202,H1,Q1,141506,4,4
1010,63862,zzz,123,TP1,5/1/2019,5/31/2019,79.99,22,1,57.99,895.7886,263.9643054,1038.090853,1078,409.257954,-185.2027958,2,14,27,49,49,14,202,H1,Q1,141507,2,2
1010,63860,zzz,123,TP1,5/1/2019,5/31/2019,79.99,29,1,50.99,1791.5772,527.9286108,2076.181706,1131,818.515908,654.5944084,2,28,107,39,39,28,202,H1,Q1,141508,2,2
1010,63863,zzz,123,TP1,5/1/2019,5/31/2019,79.99,13,1,66.99,6142.5504,1810.040951,7118.337276,0,2806.340256,6122.037972,2,96,,0,0,96,202,H1,Q1,141509,2,2
